pdf_file,pdf_path,text_file,text_path,pages,characters,words,extraction_status,extraction_error
2024_12_2123_2134_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_2123_2134_EN.pdf,2024_12_2123_2134.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_2123_2134.txt,,,,Already Exists,
2024_12_28_67_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_28_67_EN.pdf,2024_12_28_67.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_28_67.txt,,,,Already Exists,
2024_12_335_357_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_335_357_EN.pdf,2024_12_335_357.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_335_357.txt,,,,Already Exists,
2024_12_358_365_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_358_365_EN.pdf,2024_12_358_365.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_358_365.txt,,,,Already Exists,
2024_12_366_373_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_366_373_EN.pdf,2024_12_366_373.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_366_373.txt,,,,Already Exists,
2024_12_374_380_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_374_380_EN.pdf,2024_12_374_380.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_374_380.txt,,,,Already Exists,
2024_12_381_391_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_381_391_EN.pdf,2024_12_381_391.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_381_391.txt,,,,Already Exists,
2024_12_392_417_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_392_417_EN.pdf,2024_12_392_417.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_392_417.txt,,,,Already Exists,
2024_12_418_438_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_418_438_EN.pdf,2024_12_418_438.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_418_438.txt,,,,Already Exists,
2024_12_439_452_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_439_452_EN.pdf,2024_12_439_452.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_439_452.txt,,,,Already Exists,
2024_12_453_462_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_453_462_EN.pdf,2024_12_453_462.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_453_462.txt,,,,Already Exists,
2024_12_463_477_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_463_477_EN.pdf,2024_12_463_477.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_463_477.txt,,,,Already Exists,
2024_12_478_483_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_478_483_EN.pdf,2024_12_478_483.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_478_483.txt,,,,Already Exists,
2024_12_484_491_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_484_491_EN.pdf,2024_12_484_491.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_484_491.txt,,,,Already Exists,
2024_12_492_499_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_492_499_EN.pdf,2024_12_492_499.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_492_499.txt,,,,Already Exists,
2024_12_500_519_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_500_519_EN.pdf,2024_12_500_519.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_500_519.txt,,,,Already Exists,
2024_12_520_532_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_520_532_EN.pdf,2024_12_520_532.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_520_532.txt,,,,Already Exists,
2024_12_533_542_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_533_542_EN.pdf,2024_12_533_542.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_533_542.txt,,,,Already Exists,
2024_12_543_558_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_543_558_EN.pdf,2024_12_543_558.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_543_558.txt,,,,Already Exists,
2024_12_559_573_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_559_573_EN.pdf,2024_12_559_573.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_559_573.txt,,,,Already Exists,
2024_12_574_616_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_574_616_EN.pdf,2024_12_574_616.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_574_616.txt,,,,Already Exists,
2024_12_617_626_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_617_626_EN.pdf,2024_12_617_626.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_617_626.txt,,,,Already Exists,
2024_12_627_636_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_627_636_EN.pdf,2024_12_627_636.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_627_636.txt,,,,Already Exists,
2024_12_637_645_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_637_645_EN.pdf,2024_12_637_645.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_637_645.txt,,,,Already Exists,
2024_12_646_651_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_646_651_EN.pdf,2024_12_646_651.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_646_651.txt,,,,Already Exists,
2024_12_652_664_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_652_664_EN.pdf,2024_12_652_664.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_652_664.txt,,,,Already Exists,
2024_12_665_679_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_665_679_EN.pdf,2024_12_665_679.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_665_679.txt,,,,Already Exists,
2024_12_680_692_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_680_692_EN.pdf,2024_12_680_692.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_680_692.txt,,,,Already Exists,
2024_12_68_107_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_68_107_EN.pdf,2024_12_68_107.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_68_107.txt,,,,Already Exists,
2024_12_693_707_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_693_707_EN.pdf,2024_12_693_707.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_693_707.txt,,,,Already Exists,
2024_12_708_718_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_708_718_EN.pdf,2024_12_708_718.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_708_718.txt,,,,Already Exists,
2024_12_719_731_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_719_731_EN.pdf,2024_12_719_731.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_719_731.txt,,,,Already Exists,
2024_12_732_742_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_732_742_EN.pdf,2024_12_732_742.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_732_742.txt,,,,Already Exists,
2024_12_743_754_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_743_754_EN.pdf,2024_12_743_754.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_743_754.txt,,,,Already Exists,
2024_12_755_768_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_755_768_EN.pdf,2024_12_755_768.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_755_768.txt,,,,Already Exists,
2024_12_769_776_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_769_776_EN.pdf,2024_12_769_776.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_769_776.txt,,,,Already Exists,
2024_12_777_836_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_777_836_EN.pdf,2024_12_777_836.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_777_836.txt,,,,Already Exists,
2024_12_837_842_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_837_842_EN.pdf,2024_12_837_842.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_837_842.txt,,,,Already Exists,
2024_12_843_865_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_843_865_EN.pdf,2024_12_843_865.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_843_865.txt,,,,Already Exists,
2024_12_866_892_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_866_892_EN.pdf,2024_12_866_892.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_866_892.txt,,,,Already Exists,
2024_12_893_922_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_893_922_EN.pdf,2024_12_893_922.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_893_922.txt,,,,Already Exists,
2024_12_923_946_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_923_946_EN.pdf,2024_12_923_946.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_923_946.txt,,,,Already Exists,
2024_12_947_953_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_947_953_EN.pdf,2024_12_947_953.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_947_953.txt,,,,Already Exists,
2024_12_954_957_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_954_957_EN.pdf,2024_12_954_957.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_954_957.txt,,,,Already Exists,
2024_12_958_986_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_958_986_EN.pdf,2024_12_958_986.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_958_986.txt,,,,Already Exists,
2024_12_987_992_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_987_992_EN.pdf,2024_12_987_992.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_987_992.txt,,,,Already Exists,
2024_12_993_1037_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_12_993_1037_EN.pdf,2024_12_993_1037.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_12_993_1037.txt,,,,Already Exists,
2024_1_1045_1061_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1045_1061_EN.pdf,2024_1_1045_1061.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1045_1061.txt,,,,Already Exists,
2024_1_1062_1082_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1062_1082_EN.pdf,2024_1_1062_1082.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1062_1082.txt,,,,Already Exists,
2024_1_1083_1089_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1083_1089_EN.pdf,2024_1_1083_1089.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1083_1089.txt,,,,Already Exists,
2024_1_1090_1099_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1090_1099_EN.pdf,2024_1_1090_1099.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1090_1099.txt,,,,Already Exists,
2024_1_1100_1104_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1100_1104_EN.pdf,2024_1_1100_1104.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1100_1104.txt,,,,Already Exists,
2024_1_1105_1127_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1105_1127_EN.pdf,2024_1_1105_1127.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1105_1127.txt,,,,Already Exists,
2024_1_1128_1133_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1128_1133_EN.pdf,2024_1_1128_1133.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1128_1133.txt,,,,Already Exists,
2024_1_1134_1150_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1134_1150_EN.pdf,2024_1_1134_1150.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1134_1150.txt,,,,Already Exists,
2024_1_114_139_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_114_139_EN.pdf,2024_1_114_139.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_114_139.txt,,,,Already Exists,
2024_1_1151_1164_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1151_1164_EN.pdf,2024_1_1151_1164.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1151_1164.txt,,,,Already Exists,
2024_1_1165_1178_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1165_1178_EN.pdf,2024_1_1165_1178.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1165_1178.txt,,,,Already Exists,
2024_1_1179_1182_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1179_1182_EN.pdf,2024_1_1179_1182.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1179_1182.txt,,,,Already Exists,
2024_1_1183_1184_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1183_1184_EN.pdf,2024_1_1183_1184.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1183_1184.txt,,,,Already Exists,
2024_1_1185_1189_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1185_1189_EN.pdf,2024_1_1185_1189.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1185_1189.txt,,,,Already Exists,
2024_1_1190_1193_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1190_1193_EN.pdf,2024_1_1190_1193.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1190_1193.txt,,,,Already Exists,
2024_1_1194_1218_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1194_1218_EN.pdf,2024_1_1194_1218.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1194_1218.txt,,,,Already Exists,
2024_1_11_20_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_11_20_EN.pdf,2024_1_11_20.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_11_20.txt,,,,Already Exists,
2024_1_1219_1222_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1219_1222_EN.pdf,2024_1_1219_1222.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1219_1222.txt,,,,Already Exists,
2024_1_1223_1229_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1223_1229_EN.pdf,2024_1_1223_1229.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1223_1229.txt,,,,Already Exists,
2024_1_1230_1234_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1230_1234_EN.pdf,2024_1_1230_1234.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1230_1234.txt,,,,Already Exists,
2024_1_1235_1249_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1235_1249_EN.pdf,2024_1_1235_1249.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1235_1249.txt,,,,Already Exists,
2024_1_140_170_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_140_170_EN.pdf,2024_1_140_170.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_140_170.txt,,,,Already Exists,
2024_1_171_210_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_171_210_EN.pdf,2024_1_171_210.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_171_210.txt,,,,Already Exists,
2024_1_1_10_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_1_10_EN.pdf,2024_1_1_10.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_1_10.txt,,,,Already Exists,
2024_1_211_240_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_211_240_EN.pdf,2024_1_211_240.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_211_240.txt,,,,Already Exists,
2024_1_21_39_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_21_39_EN.pdf,2024_1_21_39.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_21_39.txt,,,,Already Exists,
2024_1_241_247_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_241_247_EN.pdf,2024_1_241_247.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_241_247.txt,,,,Already Exists,
2024_1_248_266_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_248_266_EN.pdf,2024_1_248_266.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_248_266.txt,,,,Already Exists,
2024_1_267_280_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_267_280_EN.pdf,2024_1_267_280.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_267_280.txt,,,,Already Exists,
2024_1_281_305_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_281_305_EN.pdf,2024_1_281_305.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_281_305.txt,,,,Already Exists,
2024_1_306_318_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_306_318_EN.pdf,2024_1_306_318.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_306_318.txt,,,,Already Exists,
2024_1_319_326_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_319_326_EN.pdf,2024_1_319_326.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_319_326.txt,,,,Already Exists,
2024_1_327_373_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_327_373_EN.pdf,2024_1_327_373.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_327_373.txt,,,,Already Exists,
2024_1_374_389_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_374_389_EN.pdf,2024_1_374_389.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_374_389.txt,,,,Already Exists,
2024_1_390_403_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_390_403_EN.pdf,2024_1_390_403.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_390_403.txt,,,,Already Exists,
2024_1_404_412_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_404_412_EN.pdf,2024_1_404_412.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_404_412.txt,,,,Already Exists,
2024_1_40_59_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_40_59_EN.pdf,2024_1_40_59.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_40_59.txt,,,,Already Exists,
2024_1_413_428_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_413_428_EN.pdf,2024_1_413_428.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_413_428.txt,,,,Already Exists,
2024_1_429_441_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_429_441_EN.pdf,2024_1_429_441.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_429_441.txt,,,,Already Exists,
2024_1_442_453_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_442_453_EN.pdf,2024_1_442_453.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_442_453.txt,,,,Already Exists,
2024_1_454_472_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_454_472_EN.pdf,2024_1_454_472.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_454_472.txt,,,,Already Exists,
2024_1_473_487_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_473_487_EN.pdf,2024_1_473_487.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_473_487.txt,,,,Already Exists,
2024_1_488_516_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_488_516_EN.pdf,2024_1_488_516.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_488_516.txt,,,,Already Exists,
2024_1_517_548_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_517_548_EN.pdf,2024_1_517_548.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_517_548.txt,,,,Already Exists,
2024_1_549_603_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_549_603_EN.pdf,2024_1_549_603.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_549_603.txt,,,,Already Exists,
2024_1_604_622_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_604_622_EN.pdf,2024_1_604_622.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_604_622.txt,,,,Already Exists,
2024_1_60_64_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_60_64_EN.pdf,2024_1_60_64.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_60_64.txt,,,,Already Exists,
2024_1_623_641_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_623_641_EN.pdf,2024_1_623_641.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_623_641.txt,,,,Already Exists,
2024_1_642_676_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_642_676_EN.pdf,2024_1_642_676.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_642_676.txt,,,,Already Exists,
2024_1_65_72_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_65_72_EN.pdf,2024_1_65_72.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_65_72.txt,,,,Already Exists,
2024_1_677_696_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_677_696_EN.pdf,2024_1_677_696.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_677_696.txt,,,,Already Exists,
2024_1_697_703_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_697_703_EN.pdf,2024_1_697_703.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_697_703.txt,,,,Already Exists,
2024_1_704_742_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_704_742_EN.pdf,2024_1_704_742.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_704_742.txt,,,,Already Exists,
2024_1_73_80_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_1_73_80_EN.pdf,2024_1_73_80.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_1_73_80.txt,,,,Already Exists,
